728880.0	0.7	0.2	0.8	0.8	0.7	0.9	10.01239633293537	11.603115755598905	0.5907194226635344	11.756364051026589
729880.0	0.7	0.2	0.9	0.8	0.7	0.9	14.871784525683907	15.54993199394296	0.3218525317409462	17.977308750984637
826970.0	0.8	0.2	0.6	0.9	0.6	0.9	15.563477278687417	15.058070103333487	1.5054071753539304	18.148415096265975
924970.0	0.9	0.2	0.4	0.9	0.6	0.9	11.904421259572509	19.399580156574984	6.495158897002476	19.158386931028403
728800.0	0.7	0.2	0.8	0.7	0.9	0.9	19.991073097654272	9.70822236708197	11.282850730572303	19.201014518284133
825880.0	0.8	0.2	0.5	0.8	0.7	0.9	18.514545501393	13.784287715057403	5.730257786335596	19.723870680946924
728979.0	0.7	0.2	0.8	0.9	0.7	0.8	18.217783507838053	15.494118788826235	3.7236647190118184	20.472408412700364
728790.0	0.7	0.2	0.8	0.7	0.8	0.9	14.378887257802598	19.695417243857836	4.316529986055238	20.783979568116717
924980.0	0.9	0.2	0.4	0.9	0.7	0.9	10.54712002518439	23.059063284857384	11.511943259672995	21.804111552430232
826880.0	0.8	0.2	0.6	0.8	0.7	0.9	22.433364050643174	12.556087496799417	10.877276553843757	22.557508166298046
729979.0	0.7	0.2	0.9	0.9	0.7	0.8	23.28026709418177	11.877269749091413	12.402997345090357	23.057660024335707
727800.0	0.7	0.2	0.7	0.7	0.9	0.9	22.34317018294161	18.049036934855806	5.294133248085803	25.304507222208038
924890.0	0.9	0.2	0.4	0.8	0.8	0.9	25.48484301011908	15.416069700692303	11.068773309426776	26.564951308488943
924880.0	0.9	0.2	0.4	0.8	0.7	0.9	17.61665963099378	25.291173939868557	6.674514308874775	27.21720951250855
825970.0	0.8	0.2	0.5	0.9	0.6	0.9	29.60222480826525	7.0689205484678945	23.533304259797358	27.900518432383258
825890.0	0.8	0.2	0.5	0.8	0.8	0.9	16.989882824526227	26.914576519558278	8.924693695032053	28.224166191454344
727790.0	0.7	0.2	0.7	0.7	0.8	0.9	22.798176026906006	22.17488179963231	1.6232942272736963	28.28851742449643
729970.0	0.7	0.2	0.9	0.9	0.6	0.9	23.803955063458123	22.851055329773676	1.952899733684447	29.486892920669636
729800.0	0.7	0.2	0.9	0.7	0.9	0.9	31.449224743785344	7.410826562124592	25.038398181660753	29.777713629006556
727880.0	0.7	0.2	0.7	0.8	0.7	0.9	29.549452468597906	14.323533001353539	16.225919467244367	29.785814256996197
729790.0	0.7	0.2	0.9	0.7	0.8	0.9	25.824890598833623	21.146606910531354	5.678283688302269	29.94870204886574
728970.0	0.7	0.2	0.8	0.9	0.6	0.9	28.32496269234562	18.074524834657517	11.2504378576881	30.335539549249738
728870.0	0.7	0.2	0.8	0.8	0.6	0.9	18.188764509269255	30.82666066826604	11.637896158996785	32.19315362438728
825800.0	0.8	0.2	0.5	0.7	0.9	0.9	29.168865426510408	21.738273358449685	8.430592068060722	33.004092731354056
729870.0	0.7	0.2	0.9	0.8	0.6	0.9	14.364588092232317	34.626288019449845	19.261699927217524	33.95740173481725
826890.0	0.8	0.2	0.6	0.8	0.8	0.9	29.592223778370013	23.144291925803767	7.447931852566246	34.16318647649324
728989.0	0.7	0.2	0.8	0.9	0.8	0.8	22.470881773979226	30.396016520383288	6.925134746404062	34.199396512063615
727979.0	0.7	0.2	0.7	0.9	0.7	0.8	31.03690045226858	23.852251718653285	8.184648733615294	35.7485382863836
